Store,Cluster,ClusterName,AvgSales,StdSales,CV
991,0,MID-VOLUME STORES,5756.765083440308,1341.034925333549,0.23294939187133396
992,0,MID-VOLUME STORES,5715.991014120667,1523.9217811406313,0.26660674892174707
993,0,MID-VOLUME STORES,7618.029487179487,2158.206228247896,0.2833024251061221
994,0,MID-VOLUME STORES,4539.516046213093,1733.8653900858524,0.3819493911762376
995,1,HIGH-VOLUME STORES,9264.346153846154,2133.758178601247,0.23031934938175894
996,0,MID-VOLUME STORES,6510.0469361147325,2249.4589945204852,0.34553652478932617
997,0,MID-VOLUME STORES,5157.918053777209,1583.649829671888,0.30703276266906976
998,0,MID-VOLUME STORES,4316.940797940798,873.2756937028817,0.20229040299080275
999,1,HIGH-VOLUME STORES,9183.744871794872,3111.9937011804423,0.33885890174693345
1000,0,MID-VOLUME STORES,7452.612540192926,1493.9423801272917,0.2004588823141231
1001,0,MID-VOLUME STORES,5420.721227621483,1809.7960776841815,0.333866288578409
1002,0,MID-VOLUME STORES,6063.507653061224,1398.918777866605,0.23071114244579977
1003,1,HIGH-VOLUME STORES,7382.803594351733,2604.378920516809,0.35276286132131535
1004,0,MID-VOLUME STORES,5165.445337620578,1460.2248495827405,0.2826909887028989
1005,0,MID-VOLUME STORES,6205.9807445442875,1317.1705559295171,0.2122421274167583
1006,0,MID-VOLUME STORES,6371.961538461538,1632.8782021834327,0.256259896160277
1007,0,MID-VOLUME STORES,6996.2040816326535,1880.9503207155476,0.2688529806689978
1008,0,MID-VOLUME STORES,5331.103316326531,1386.014845802859,0.25998649126873635
1009,0,MID-VOLUME STORES,4772.184887459807,1041.5498436813725,0.21825429404848154
1010,1,HIGH-VOLUME STORES,8874.156887755102,2387.302725583745,0.2690174126713757
1011,1,HIGH-VOLUME STORES,7878.237483953787,2059.642716497554,0.2614344541774206
1012,0,MID-VOLUME STORES,6049.710610932476,1295.7494762372194,0.21418371217553137
1013,0,MID-VOLUME STORES,3993.560975609756,1325.4476422152857,0.33189618245728925
1014,1,HIGH-VOLUME STORES,12206.806161745828,4571.511121651807,0.374505096671248
1015,0,MID-VOLUME STORES,6040.029525032092,1514.2043539777908,0.25069485963642624
1016,0,MID-VOLUME STORES,5409.414634146341,1920.6685201672383,0.35506032538959525
1017,0,MID-VOLUME STORES,7222.2125162972625,1674.8353227025389,0.23190058710169414
1018,1,HIGH-VOLUME STORES,11748.342710997442,2843.848280940955,0.24206378302863713
1019,1,HIGH-VOLUME STORES,9071.00481540931,2633.3482528668887,0.29030391962679875
1020,1,HIGH-VOLUME STORES,9032.451984635083,1822.181849916722,0.20173723071170463
1021,1,HIGH-VOLUME STORES,8877.748051948052,1469.162904497215,0.16548824047499697
1022,0,MID-VOLUME STORES,7325.00513478819,2132.6817959196633,0.29115089432375285
1023,0,MID-VOLUME STORES,6152.617948717949,1827.8348451068543,0.29708245503651487
1024,0,MID-VOLUME STORES,6135.470663265306,1383.57764048891,0.22550472757905227
1025,0,MID-VOLUME STORES,7425.501288659794,1343.32378918077,0.18090681517115761
1026,1,HIGH-VOLUME STORES,9495.616174582798,2753.180198599273,0.28994223734198454
1027,1,HIGH-VOLUME STORES,13104.088282504013,3754.721073670889,0.28653050809219766
1028,0,MID-VOLUME STORES,4732.635430038511,1781.5819580046198,0.37644605935558456
1029,0,MID-VOLUME STORES,5416.497435897436,1983.785013416089,0.3662486758082263
1030,0,MID-VOLUME STORES,3610.6705128205126,1430.31299047936,0.39613500744548863
1031,0,MID-VOLUME STORES,4843.85622593068,1495.1982010878621,0.30867931072842286
1032,1,HIGH-VOLUME STORES,9195.198717948719,2936.946415802017,0.31939999405006836
1033,1,HIGH-VOLUME STORES,13865.140306122448,3290.3356602008994,0.23730994332224548
1034,0,MID-VOLUME STORES,6503.775641025641,2681.1360575984454,0.41224301168784355
1035,0,MID-VOLUME STORES,4876.658974358975,1913.5637391885666,0.39239236314245246
1036,0,MID-VOLUME STORES,4986.202824133505,1109.7596453185793,0.22256608574911546
1037,0,MID-VOLUME STORES,6906.44358974359,1757.6180296129387,0.25448959464797316
1038,0,MID-VOLUME STORES,5897.262057877813,1382.6491167929707,0.23445610916102486
1039,1,HIGH-VOLUME STORES,8202.703511053316,2258.452239643485,0.27533022942986696
1040,1,HIGH-VOLUME STORES,8697.509627727855,2436.7374608917876,0.2801649627524888
1041,0,MID-VOLUME STORES,6111.715434083601,1061.2784474615657,0.17364657417507778
1042,0,MID-VOLUME STORES,4131.250320924262,1204.3109776266926,0.29151246815691834
1043,1,HIGH-VOLUME STORES,8792.828205128206,2357.417478270296,0.2681068506371351
1044,0,MID-VOLUME STORES,6622.019305019305,1646.96637115626,0.24871059646532678
1045,1,HIGH-VOLUME STORES,7535.886749716874,2511.7153787048446,0.33330057392372714
1046,1,HIGH-VOLUME STORES,8698.353846153846,2537.9429123534605,0.2917727833612636
1047,0,MID-VOLUME STORES,4885.469072164949,1456.6561713811802,0.2981609646616138
1048,0,MID-VOLUME STORES,6887.168582375479,1996.8399779088063,0.28993627120131693
1049,0,MID-VOLUME STORES,3985.379421221865,870.235158453739,0.21835691573550012
1050,0,MID-VOLUME STORES,7389.514724711908,1917.1951304059096,0.25944804250737247
1051,0,MID-VOLUME STORES,7490.758485639687,2053.4714386710402,0.27413398023814145
1052,0,MID-VOLUME STORES,7269.395378690629,1950.310594282063,0.2682906201524225
1053,1,HIGH-VOLUME STORES,8932.307397959185,2576.3525294912483,0.28843079561725365
1054,0,MID-VOLUME STORES,6034.232142857143,1797.535846932945,0.29788974046361955
1055,0,MID-VOLUME STORES,7914.593869731801,1916.6025503807666,0.24216056842923184
1056,0,MID-VOLUME STORES,3877.298555377207,1142.9809523107422,0.29478796538007274
1057,0,MID-VOLUME STORES,6423.996173469388,1404.5667348435313,0.21864376891198728
1058,0,MID-VOLUME STORES,7263.338896020539,2097.7248081822013,0.28880998645561057
1059,1,HIGH-VOLUME STORES,8424.552295918367,1833.3532467939306,0.21762025831119555
1060,0,MID-VOLUME STORES,7327.31322207959,1889.0170876127136,0.25780487749868364
1061,0,MID-VOLUME STORES,7378.339768339768,1785.7136226564078,0.24202106147494734
1062,0,MID-VOLUME STORES,6405.9807445442875,1815.0075692658963,0.2833301631154081
1063,0,MID-VOLUME STORES,4271.286989795918,1112.879292569736,0.2605489388159584
1064,1,HIGH-VOLUME STORES,9455.578947368422,2060.197402968055,0.2178816775192203
1065,0,MID-VOLUME STORES,4198.162379421222,1096.2907822409775,0.2611358692590917
1066,1,HIGH-VOLUME STORES,11073.919127086008,1924.0053878629647,0.17374204794009973
1067,0,MID-VOLUME STORES,5756.186495176848,1254.5067833660244,0.21794060779948407
1068,0,MID-VOLUME STORES,4441.53667953668,1128.255579917165,0.25402369975133454
1069,0,MID-VOLUME STORES,6305.269820971867,2230.9526321044327,0.3538234993027726
1070,0,MID-VOLUME STORES,7034.711734693878,1794.7002641458569,0.2551206548087439
1071,0,MID-VOLUME STORES,6027.225765306122,1357.771475852245,0.22527304081885238
1072,0,MID-VOLUME STORES,6821.911424903723,1972.9416943139393,0.2892065832329072
1073,0,MID-VOLUME STORES,7276.792041078305,1808.3295215466107,0.24850641757224726
1074,0,MID-VOLUME STORES,5146.24358974359,1455.4321176848605,0.2828144630746826
1075,1,HIGH-VOLUME STORES,11485.389030612245,1577.4930279766766,0.13734780979313385
1076,0,MID-VOLUME STORES,3620.02567394095,1019.9757416129155,0.28175925628243303
1077,0,MID-VOLUME STORES,4489.767650834403,1290.4325727696053,0.2874163371304491
1078,0,MID-VOLUME STORES,6808.079794079794,2174.8346160172173,0.3194490490414671
1079,1,HIGH-VOLUME STORES,8685.312419974392,2595.3799306305623,0.2988240152031531
1080,1,HIGH-VOLUME STORES,10190.765273311898,1805.7779182569095,0.1771974792693905
1081,0,MID-VOLUME STORES,5924.919418758256,2154.4077581719803,0.3636180690240511
1082,0,MID-VOLUME STORES,7044.78717948718,1983.6774069333085,0.2815808847582119
1083,0,MID-VOLUME STORES,5146.368758002561,1235.9199365186348,0.2401537850541296
1084,0,MID-VOLUME STORES,6271.369565217391,1235.5432134331672,0.19701329997929062
1085,0,MID-VOLUME STORES,7567.2334183673465,1944.0015912610752,0.2568972679688397
1086,1,HIGH-VOLUME STORES,7677.409731113957,3061.3504215786943,0.3987478236536044
1087,0,MID-VOLUME STORES,6282.202806122449,1370.3662498359445,0.21813467220453725
1088,0,MID-VOLUME STORES,5084.703465982028,1599.7379800319206,0.31461775317569224
1089,1,HIGH-VOLUME STORES,10160.761232349165,2279.6327737202664,0.22435649471444336
1090,0,MID-VOLUME STORES,6453.071794871795,2365.2010365909705,0.3665232794202874
1091,1,HIGH-VOLUME STORES,8276.345663265307,2193.6272559600907,0.2650478055425525
1092,1,HIGH-VOLUME STORES,11960.538585209004,1881.2396093833918,0.15728719873115296
1093,1,HIGH-VOLUME STORES,8338.826923076924,1938.9534363376986,0.23252112727892532
1094,0,MID-VOLUME STORES,4574.715434083601,1022.1727439967183,0.22343963438274014
1095,0,MID-VOLUME STORES,4781.415601023018,1354.59944324457,0.28330510381794544
1096,0,MID-VOLUME STORES,5456.523748395379,1565.2449508570096,0.28685753476603254
1097,1,HIGH-VOLUME STORES,9744.599787685775,1900.8919585742137,0.19507132155148804
1098,0,MID-VOLUME STORES,5259.497435897436,1670.5200427073964,0.31761970854965405
1099,1,HIGH-VOLUME STORES,7743.111982082867,2128.2315741445686,0.27485481019377983
1100,0,MID-VOLUME STORES,5419.211963589077,2022.9007619686518,0.3732831960735689
1101,1,HIGH-VOLUME STORES,9972.266581632653,2524.2224505635477,0.2531242451152247
1102,0,MID-VOLUME STORES,6999.988745980708,1267.1549903620285,0.18102243251313946
1103,0,MID-VOLUME STORES,5019.544174135724,1449.4535671205374,0.2887619904988898
1104,0,MID-VOLUME STORES,5461.434083601286,1278.6946612506179,0.23413166609299121
1105,0,MID-VOLUME STORES,4564.572528883184,1579.5896471173648,0.3460542333640701
1106,0,MID-VOLUME STORES,4894.095663265306,1388.8520687036266,0.28378114451833053
1107,0,MID-VOLUME STORES,6231.720706260032,2014.6614539320572,0.3232913586625028
1108,0,MID-VOLUME STORES,5746.921794871795,2441.871581770977,0.42490078496456235
1109,0,MID-VOLUME STORES,4927.204180064308,1394.9246460749282,0.28310672647154683
1110,0,MID-VOLUME STORES,4531.910600255428,1433.1659924162439,0.3162388049613043
1111,0,MID-VOLUME STORES,5251.702182284981,1667.623036667621,0.3175395288584413
1112,1,HIGH-VOLUME STORES,10236.577663671373,3334.9217871704514,0.3257848371537069
1113,0,MID-VOLUME STORES,6627.859693877551,1456.489301811588,0.2197525851606382
1114,1,HIGH-VOLUME STORES,20666.5625,3452.9386005960164,0.1670785163520066
1115,0,MID-VOLUME STORES,6302.469910371319,1728.1617566380398,0.27420388850951655
